27.4463 , 45.9274
27.463 , 45.9293
27.4797 , 45.9312
27.4939 , 45.9411
27.5191 , 45.9437
27.5276 , 45.9445
27.5445 , 45.9461
27.5616 , 45.9477
27.5787 , 45.9493
27.5958 , 45.9509
27.613 , 45.9524
27.6388 , 45.9548
27.6474 , 45.9555
27.656 , 45.9563
27.6717 , 45.9557
27.6803 , 45.9563
27.6977 , 45.9575
27.7153 , 45.9585
27.7241 , 45.959
27.733 , 45.9594
27.7508 , 45.9603
27.7687 , 45.9611
27.7776 , 45.9615
27.7955 , 45.9622
27.8133 , 45.9627
27.8311 , 45.9632
27.8488 , 45.9705
27.8578 , 45.9707
27.8667 , 45.9709
27.8755 , 45.971
27.8935 , 45.9712
27.9024 , 45.9712
27.9205 , 45.971
27.9295 , 45.9709
27.9386 , 45.9706
27.9477 , 45.9704
27.9568 , 45.9701
27.975 , 45.9694
27.9933 , 45.9687
28.0116 , 45.968
28.0229 , 45.9699
28.0412 , 45.9692
28.0596 , 45.9686
28.0873 , 45.9675
28.1058 , 45.9666
28.1244 , 45.9657
28.143 , 45.9646
28.1617 , 45.9634
28.1803 , 45.9622
28.2083 , 45.9602
28.2206 , 45.961
28.2392 , 45.9594
28.2578 , 45.9576
28.2764 , 45.9558
28.2949 , 45.9537
28.3319 , 45.9491
28.3412 , 45.9479
28.3505 , 45.9466
28.3597 , 45.9454
28.3783 , 45.9427
28.3967 , 45.9447
28.4059 , 45.9433
28.4334 , 45.9391
28.4426 , 45.9376
28.4699 , 45.9333
28.4882 , 45.9303
28.4973 , 45.9287
28.5064 , 45.9272
28.5247 , 45.924
28.5429 , 45.9207
28.5611 , 45.9172
28.5702 , 45.9155
28.5803 , 45.9153
28.5894 , 45.9135
28.5985 , 45.9117
28.6255 , 45.9062
28.6345 , 45.9043
28.6525 , 45.9006
28.6705 , 45.8967
28.6885 , 45.8928
28.7242 , 45.8844
28.7331 , 45.8822
28.751 , 45.8779
28.7687 , 45.8734
28.7867 , 45.8751
28.7956 , 45.8728
28.8045 , 45.8705
28.8222 , 45.8659
28.8576 , 45.8565
28.8665 , 45.854
28.8841 , 45.849
28.9106 , 45.8412
28.9194 , 45.8385
28.9282 , 45.8358
28.9371 , 45.8331
28.9621 , 45.8299
28.971 , 45.8271
28.9888 , 45.8214
28.9977 , 45.8185
29.0155 , 45.8127
29.0421 , 45.8038
29.051 , 45.8008
29.0688 , 45.7946
29.0867 , 45.7885
29.1045 , 45.7822
29.1225 , 45.7759
29.1378 , 45.7685
29.1468 , 45.7653
29.1736 , 45.7557
29.1825 , 45.7524
29.2003 , 45.746
29.2179 , 45.7395
29.2354 , 45.7329
29.2529 , 45.7263
29.2702 , 45.7195
29.2961 , 45.709
29.3133 , 45.7017
29.3323 , 45.6965
29.3495 , 45.6889
29.3666 , 45.6812
29.3836 , 45.6732
29.4005 , 45.6652
29.4174 , 45.6572
29.4258 , 45.6532
29.4424 , 45.6451
29.4592 , 45.6369
29.4759 , 45.6286
29.4925 , 45.6203
29.5094 , 45.6125
29.5262 , 45.604
29.5429 , 45.5953
29.5597 , 45.5866
29.5681 , 45.5822
29.5932 , 45.5688
29.6016 , 45.5643
29.6182 , 45.5553
29.643 , 45.5416
29.6512 , 45.537
29.676 , 45.5232
29.698 , 45.5139
29.7145 , 45.5044
29.7227 , 45.4995
29.7391 , 45.4898
29.7554 , 45.48
29.7717 , 45.4701
29.7958 , 45.4551
29.8039 , 45.45
29.8278 , 45.4346
29.8358 , 45.4294
29.8486 , 45.4285
29.8565 , 45.4233
29.8645 , 45.418
29.8804 , 45.4073
29.8884 , 45.4019
29.9043 , 45.3909
29.9201 , 45.3799
29.936 , 45.3687
29.9597 , 45.3518
29.9755 , 45.3404
29.9914 , 45.3291
30.0037 , 45.3259
30.0195 , 45.3145
30.0354 , 45.3029
30.0513 , 45.2913
30.0672 , 45.2795
30.0752 , 45.2736
30.091 , 45.2616
30.1069 , 45.2494
30.1226 , 45.2371
30.1383 , 45.2247
30.1539 , 45.2122
30.182 , 45.1972
30.1897 , 45.1908
30.2051 , 45.1781
30.2204 , 45.1653
30.2356 , 45.1524
30.2507 , 45.1393
30.2658 , 45.1261
30.2809 , 45.1126
30.2959 , 45.0991
30.3034 , 45.0923
30.3183 , 45.0787
30.3316 , 45.077
30.3466 , 45.0633
30.3616 , 45.0497
30.3766 , 45.0362
30.3917 , 45.0226
30.4068 , 45.0091
30.4143 , 45.0022
30.4293 , 44.9885
30.4443 , 44.9747
30.4592 , 44.9607
30.4739 , 44.9466
30.4812 , 44.9395
30.4927 , 44.9392
30.5146 , 44.9177
30.5218 , 44.9105
30.5362 , 44.8961
30.5505 , 44.8816
30.5648 , 44.867
30.579 , 44.8524
